textID,sentiment
d289b59f3c,neutral
8da6a35478,neutral
6bafcadb49,neutral
0e072d86eb,neutral
988f750019,neutral
e9b989afae,neutral
fc8e368a72,neutral
1458d54f02,neutral
97f5446019,neutral
a452d71fc8,neutral
0f8195c613,neutral
33c3801dfd,neutral
6f5c5840c2,neutral
6e107d7724,neutral
a637a8c594,neutral
cf59390a61,neutral
939cbd9cea,neutral
12e1f64294,neutral
c9c854adc8,neutral
4131e5218b,neutral
c8dfc591ec,neutral
1e7e636278,neutral
4da565fddb,neutral
1cd56df654,neutral
5c39fade50,neutral
403815a3ed,neutral
bb49677e04,neutral
005a314b21,neutral
868c3be37b,neutral
87e4d6ee0f,neutral
96204d3a64,neutral
551461ea1d,neutral
cc7aa351ef,neutral
f107dc44fe,neutral
ac3e3b4605,neutral
201ca6383d,neutral
a27e6d1054,neutral
410b8df2b5,neutral
a00b2b3fc0,neutral
bfbd1996de,neutral
1d37d45df0,neutral
4fc2f6c6bd,neutral
f79806e09d,neutral
9fa91c181c,neutral
62c8866334,neutral
a7b2b3ec1d,neutral
ea0328d144,neutral
ff26920ecc,neutral
6c67f0c9c3,neutral
da08c42b54,neutral
3773846bc3,neutral
d4f47f10dd,neutral
f42519543f,neutral
03328a301b,neutral
5cba1be393,neutral
6627c3ad66,neutral
7a59c602a8,neutral
eca1234693,neutral
7e43bd056a,neutral
57342ea5db,neutral
b4d63a88fa,neutral
2dc0bc1ae2,neutral
2bdb19ccd3,neutral
fa7f01e7b4,neutral
f763af7a90,neutral
faac38cfe2,neutral
8cd15600d6,neutral
ebede9a734,neutral
4a65bfb832,neutral
5852a1a637,neutral
fc09ea40a4,neutral
44a38ebc2c,neutral
f69743df17,neutral
d46919e9b3,neutral
ee51c20f18,neutral
1f9e2bdd81,neutral
4e686eec94,neutral
47c9f9a8e1,neutral
85753403d0,neutral
9d92e249f8,neutral
d641e83ab0,neutral
17e6c97023,neutral
d5d3fc0a59,neutral
757b11e355,neutral
7d770c7bd6,neutral
dbe30a5f44,neutral
9fdbbae837,neutral
655659de18,neutral
47c71a706c,neutral
98473b3aa3,neutral
0903386a1d,neutral
629b112918,neutral
d17022a3bc,neutral
1d9c6a757d,neutral
b30b442df8,neutral
eb57b657f0,neutral
49e42c368b,neutral
ce0eb5683c,neutral
6173fd7c2e,neutral
6ff3e6b63d,neutral
5f5edcf6eb,neutral
f361ff21b1,neutral
d6fe273ce4,neutral
88ab001449,neutral
1ae0bf389e,neutral
d878cf0cb3,neutral
ee84bed83a,neutral
245c78cb37,neutral
0ce2ead3ec,neutral
c33f6f7215,neutral
1755ac6065,neutral
1c5231d04b,neutral
13dcb0f346,neutral
ed01460fd0,neutral
ece42636bb,neutral
77b1f297a3,neutral
4af640d32a,neutral
9dd2edd0fd,neutral
d3230b7cfd,neutral
5ac2dda95b,neutral
a6adde8a33,neutral
0d5d742d4d,neutral
2f3ac07330,neutral
d75b9c1f77,neutral
e11ef1c5a1,neutral
4848c86ad8,neutral
0f8a7527ac,neutral
9f31e1831c,neutral
8283f525c5,neutral
923f8c1b23,neutral
cdeaa93be4,neutral
cdd32ab588,neutral
aaeaa5c0b5,neutral
ac263ee536,neutral
1f27adbaa5,neutral
708e67409c,neutral
6d9423af3e,neutral
19227404ae,neutral
4e0e71535d,neutral
52b498118d,neutral
abce60a6eb,neutral
0dc96823d3,neutral
5dc85811dc,neutral
04c436d528,neutral
e6ba90afab,neutral
743691574d,neutral
13c9f02a06,neutral
e79cdd9bb8,neutral
54591b7521,neutral
fd762e3047,neutral
5fcb9e73d9,neutral
ba2e7a1ac1,neutral
8ae682a99a,neutral
a0577362f6,neutral
57a7111115,neutral
60aceb4db0,neutral
b6fc2f3af3,neutral
91d6223051,neutral
77c3844210,neutral
577bd1ade6,neutral
dffc4c62e1,neutral
6c11ca9bb9,neutral
5bc318f14f,neutral
4ade066ad8,neutral
5f5bcf5f32,neutral
dfe207079d,neutral
7e1ee83e72,neutral
ff207f2540,neutral
b28ae54c5c,neutral
f80564b6f0,neutral
4d4fceb7d2,neutral
49d6a06d0c,neutral
d8312c3d2c,neutral
6903cb08f2,neutral
023bdd23e4,neutral
392d1985b2,neutral
ab3885078c,neutral
c58b2ba46e,neutral
e1fd4cf2a7,neutral
414fad1ccd,neutral
1d44fe87e3,neutral
f8df13b212,neutral
11fe381c8a,neutral
bdade388fc,neutral
81acf49030,neutral
778f083ae9,neutral
b717dc7e0e,neutral
b715f53f42,neutral
27829f7178,neutral
5be9c146a5,neutral
c79e8c6f71,neutral
aea870d68c,neutral
ddae59d08f,neutral
7418edf469,neutral
1ddb250d8d,neutral
5d51c85bf9,neutral
6c5103a4c5,neutral
92a6b5016a,neutral
8bbda7677f,neutral
28d3a8aef0,neutral
3e6cc1a2d8,neutral
3949b72541,neutral
fd570efa13,neutral
48862453f0,neutral
3de7a2f5fe,neutral
7f27f975af,neutral
77f7e59066,neutral
a782692a57,neutral
adb113b997,neutral
90fea7e19b,neutral
7a3245a6a8,neutral
6b064ca919,neutral
494a81a478,neutral
f1c5fd1213,neutral
eda7c8ba8f,neutral
04d9293c2e,neutral
b0794b5a7e,neutral
5142407755,neutral
0b704e3a6e,neutral
f737ba1116,neutral
e59f2dd774,neutral
ff84fbc83d,neutral
25bb6325fd,neutral
31ac5826e1,neutral
295fee573c,neutral
750749d8c9,neutral
e47de482ae,neutral
11ef1f74dd,neutral
0d64ba9efd,neutral
d6d9a3d7af,neutral
297658805c,neutral
b4e0af0496,neutral
35af795ce1,neutral
6213c6aa27,neutral
36f2676006,neutral
2b603d3169,neutral
4dbc53fce7,neutral
ad909cfc04,neutral
3d64f2c8ae,neutral
490406641c,neutral
6250f7203e,neutral
e8f48259a8,neutral
5bd1a6d051,neutral
6a3bf13772,neutral
981713769d,neutral
cba905f962,neutral
326f2265dc,neutral
f1125b5152,neutral
1760ca7893,neutral
cfeb6d29cc,neutral
2f561da8bc,neutral
c22ff98d0e,neutral
d164728f94,neutral
d78aeb107a,neutral
7ed43fb65d,neutral
82b813755f,neutral
38a6cb940a,neutral
66b02ead15,neutral
ad9861c440,neutral
70fc5450b8,neutral
3a4256c114,neutral
abc334762c,neutral
62b2de6a93,neutral
60c700093b,neutral
1a41c7fa70,neutral
518d16a67b,neutral
29dac23fcb,neutral
71314cdaa5,neutral
223ee8eb20,neutral
cdcbcb989b,neutral
57eeab2353,neutral
1a4f7e83c6,neutral
c1970069c4,neutral
1f641e94b4,neutral
3eb7632e02,neutral
6e56dd0373,neutral
342fd88176,neutral
01d5aeeac2,neutral
bac04e8947,neutral
285b9bd0f5,neutral
d92016105e,neutral
b7a83b2609,neutral
13a1ae8414,neutral
834e3800a5,neutral
1ed849967d,neutral
77912f2801,neutral
12b2e51207,neutral
7a60d63a34,neutral
83221c463a,neutral
bee22c2654,neutral
b35daf9677,neutral
188b9c7830,neutral
43d6523b29,neutral
4ab1715033,neutral
43334df129,neutral
e295122fe0,neutral
3f74b6a935,neutral
2e5f0145b6,neutral
7b7b2d792f,neutral
1b0a8cba9e,neutral
f538b035ae,neutral
8fd0a37acb,neutral
f1c20600a1,neutral
27450b471b,neutral
f1c0904a85,neutral
9632c35e86,neutral
9e25e9b128,neutral
26149e0547,neutral
c2fc42a9ff,neutral
d9a986cfee,neutral
af562091d9,neutral
dbc8ab6a8c,neutral
4f877f23a9,neutral
5239da0dc2,neutral
5fca2e236a,neutral
3c9a784f5a,neutral
4c97836bee,neutral
c3895e34db,neutral
fc595e7eae,neutral
a4b0888da6,neutral
38fb8d60f6,neutral
61cde7aa2c,neutral
692f5741d2,neutral
8bf2931551,neutral
fcbf31b293,neutral
4e3a9d1c15,neutral
67dd29837e,neutral
1307397601,neutral
7ec8b0877d,neutral
506f3859f7,neutral
a279d174ac,neutral
3d4144e04c,neutral
40d56767e6,neutral
c0c9f36158,neutral
e2dad0afa1,neutral
b6ad9e9b07,neutral
6d2c23642f,neutral
6f606e6a00,neutral
f8d28ed61d,neutral
5ff9641dc0,neutral
37425ece54,neutral
808c128dd3,neutral
2f858c20c3,neutral
cc5641534c,neutral
9a34fcae9a,neutral
264518e88d,neutral
13341ce982,neutral
dbba006190,neutral
fea60758cb,neutral
d8a431a00f,neutral
6e1004a856,neutral
c3d46bbb16,neutral
c32f599954,neutral
f8cd48cda3,neutral
211b3ce6da,neutral
2bb7bda383,neutral
2a381bb204,neutral
b4927eca78,neutral
4c1a9acc22,neutral
b52177ee62,neutral
04d4c83373,neutral
82cfcadf20,neutral
f235ea0431,neutral
dc68d2f698,neutral
e2de1bcf70,neutral
e08dad262b,neutral
7c17aea36e,neutral
2543065d78,neutral
b5766f00f1,neutral
2796cba1cb,neutral
fbaca7805c,neutral
3696d1db81,neutral
febe6cf2df,neutral
c336b00b07,neutral
0e533abdae,neutral
12269a83f3,neutral
8bf326b4b1,neutral
4d5244c2e1,neutral
12cdafc3e3,neutral
ff4e554bc0,neutral
8f6b4a4e60,neutral
06e9a74ff7,neutral
85df8f261a,neutral
6a0c150423,neutral
dfbaf65801,neutral
2218051218,neutral
7c79d9f42d,neutral
b73bd70b63,neutral
ede4721177,neutral
2c2360468d,neutral
7d03216477,neutral
175ba4ef80,neutral
525ab9017e,neutral
8a16f7dd37,neutral
50f928420a,neutral
2e52a6f7ff,neutral
4541e7217e,neutral
16b4cae29a,neutral
38ff378dd7,neutral
90944c6528,neutral
5270da20ff,neutral
17f4b1d5d9,neutral
ea1dea9f05,neutral
fb809d9089,neutral
9d1dda4962,neutral
5d917baffd,neutral
d61920978e,neutral
3d8e8979e4,neutral
a1eac19edc,neutral
0f5335f2c5,neutral
74ca409c42,neutral
880447db22,neutral
78130aa4fc,neutral
82f88a3667,neutral
413ea757e4,neutral
32e0d873d3,neutral
9abee8d4e9,neutral
33f32a6832,neutral
cd0f1242dd,neutral
9009bc887b,neutral
047892c4a4,neutral
52e0f1f09a,neutral
a779984508,neutral
4b289f721f,neutral
66553340b5,neutral
580b62bbfc,neutral
26ff75490f,neutral
b17c89d51b,neutral
47fed1bfdf,neutral
e9d6e37aa2,neutral
58351086b6,neutral
1f51b1de8e,neutral
bc82058fb4,neutral
925edd84c6,neutral
91bb6abfbc,neutral
d1101dce96,neutral
b61b7c4098,neutral
73a87769d2,neutral
8ca6f8f0fc,neutral
e0606803af,neutral
5512695d36,neutral
3e4b3ec6a6,neutral
1789d4f95b,neutral
498b85271a,neutral
4bd7d47e62,neutral
3662a807e1,neutral
60bbcd57ef,neutral
d7210c0de1,neutral
320d33101f,neutral
9d05a89879,neutral
2970779b85,neutral
29afbab19c,neutral
12e07abeaa,neutral
1024862c1f,neutral
fbc44d0924,neutral
cd250da7d6,neutral
e96b7ece65,neutral
673f64d8ef,neutral
8ac49207e1,neutral
3e49b93467,neutral
f15fb4679e,neutral
addb2adf93,neutral
87e048124e,neutral
afb720dc09,neutral
ba3b4be4f5,neutral
b00c0df7e2,neutral
9f4dab6150,neutral
a64cb1a714,neutral
bd593a70ba,neutral
eb67f7d7d0,neutral
d8977abcc3,neutral
5b2e555419,neutral
a7876c66da,neutral
5ab16f3164,neutral
18e3628233,neutral
d31060a0d9,neutral
52083d8acd,neutral
e772bc694c,neutral
f3e302a52d,neutral
3cbc1723cf,neutral
cafc8d4e17,neutral
753fdceff4,neutral
585d49be9f,neutral
6b59df5c9b,neutral
cbc5f36800,neutral
6c5505a37c,neutral
35cace50bf,neutral
892bd5ce3b,neutral
6ad8e3c8e4,neutral
053fc34680,neutral
60648d6ba4,neutral
ba44eb7f2d,neutral
85040fe8e2,neutral
92a3bf4cfb,neutral
1433f8c1ba,neutral
7e75681229,neutral
5593a8341f,neutral
66c610f2fa,neutral
f7904730f7,neutral
ea4e147dac,neutral
9f3d5f25e0,neutral
333b617776,neutral
dcea82cc06,neutral
6fc3234fde,neutral
63009bdfac,neutral
1bd114c455,neutral
81a83e8d9a,neutral
8acedd6cab,neutral
f0c1601d8b,neutral
013b686a0a,neutral
72bafdda6a,neutral
22287946b8,neutral
8ac81eb024,neutral
babf4b1bda,neutral
5000ec4a54,neutral
3611ede525,neutral
2c7965a544,neutral
b8ba2e0d51,neutral
9db597413a,neutral
29fa1f6ee0,neutral
758a1edf62,neutral
ef200df027,neutral
ce7f8a5210,neutral
4884fe65ba,neutral
7c5e0e1793,neutral
dd75a492d2,neutral
b7c87c6d33,neutral
7908571329,neutral
f043c14a94,neutral
b867858e93,neutral
3737e67016,neutral
2f4647bf36,neutral
6122e9ce9d,neutral
9b95aa128e,neutral
18b107a0c8,neutral
febbdb2510,neutral
34b6e311bd,neutral
cf5fa88696,neutral
bff6ad3420,neutral
ff07fdb5c3,neutral
47810d8bde,neutral
eabb71a3dc,neutral
e27e0e5453,neutral
edb2d20a13,neutral
cf0e868f70,neutral
781d900e89,neutral
681513d24f,neutral
7eda6f9535,neutral
e941b944d8,neutral
fe01ae49de,neutral
e9f7e8c0a2,neutral
981f69a401,neutral
c1fd0d7ee0,neutral
8919a7af68,neutral
ad59f9f17d,neutral
e56a579576,neutral
3889809fc3,neutral
84e3932e11,neutral
ccad855a31,neutral
66a93bc52d,neutral
c527522d95,neutral
8f5d269520,neutral
79146cee98,neutral
1d6411e9dd,neutral
5e0be1fa8e,neutral
37c9db3923,neutral
87967559b7,neutral
d4425c062d,neutral
73863be445,neutral
0effd702f1,neutral
947398994a,neutral
d09b53130b,neutral
751983d6dd,neutral
7311789bcc,neutral
4464eaa598,neutral
0ab8f9c4bc,neutral
6a119b9630,neutral
4e6a5c0034,neutral
bdabd36e3d,neutral
afb011681c,neutral
afcf08a2d0,neutral
c95a7e707c,neutral
e572df8b9d,neutral
a2d355295b,neutral
0460f2c05b,neutral
4c8b993f7b,neutral
c785c9e429,neutral
187ab88e86,neutral
aca672028f,neutral
3c6ad9eefa,neutral
c6cf9979f5,neutral
04b00763ff,neutral
0746994570,neutral
8ade491ee9,neutral
492624d1b8,neutral
de2f813c3c,neutral
cee5059af5,neutral
b070621cae,neutral
ea5cdc6030,neutral
75194b7e8b,neutral
9e925084fe,neutral
cde06ba878,neutral
9b2f24abcf,neutral
b7083c7283,neutral
56a2b69b74,neutral
5e4f7f4311,neutral
6f328e5f24,neutral
092bb0deab,neutral
51b24e0c02,neutral
1d10473fc1,neutral
824aa064d2,neutral
c00d3028ce,neutral
76dc12a6c3,neutral
05bdfb2daf,neutral
e0449518b0,neutral
83ea91fe2c,neutral
efa3d5e473,neutral
a7c665c91e,neutral
2b945b9f57,neutral
388af20705,neutral
f854b71b06,neutral
f975278452,neutral
85453272a9,neutral
c529737091,neutral
df1bbb62f8,neutral
9c7cab107c,neutral
d7fa220244,neutral
4349a49444,neutral
2d43263be0,neutral
a28a3e7b86,neutral
fc8b4e690e,neutral
11b9527334,neutral
df0835f667,neutral
2725e91f3d,neutral
c3abca2045,neutral
634c1733d6,neutral
a2fcd3e2ff,neutral
2ffa136acd,neutral
b0a00379a7,neutral
7d57d5fe91,neutral
4d22ec80fd,neutral
ed167662a5,neutral
b5d0afccb2,neutral
1b8d6973bc,neutral
cc07ca95d1,neutral
031cf55c6b,neutral
7007795ec9,neutral
2a8024e414,neutral
6d6391cb8e,neutral
4c279acff6,neutral
9432091e03,neutral
c7350d0f8e,neutral
e17ee2bd79,neutral
58e3269ea4,neutral
a6ddddddbe,neutral
2ad9cd5c92,neutral
b603c3561a,neutral
b3edc4f9bb,neutral
9327aa5881,neutral
6187121db2,neutral
a841363ad3,neutral
d703cd3563,neutral
6f4dd292ef,neutral
1794a6c4c0,neutral
cca69edec6,neutral
c20f4e96ce,neutral
e3bda219ff,neutral
bb2a527cb9,neutral
8ab49e0790,neutral
6fc523d6a3,neutral
1f691878d1,neutral
a5b07eff7a,neutral
112a5320b5,neutral
2d27d6cb0e,neutral
b807c99b4b,neutral
5ca4fa1298,neutral
8732e4522c,neutral
454efa3d41,neutral
7b80a5ad6c,neutral
d486d0ebdc,neutral
ffcc809783,neutral
2e4518a318,neutral
773ae618f3,neutral
ba7f7e4d00,neutral
7d85365781,neutral
ea113179b7,neutral
63c37a49f7,neutral
bf932d2533,neutral
efb8b1805f,neutral
8c5f798dde,neutral
7e26065fff,neutral
a0a3065378,neutral
5aae399456,neutral
f7743c41d7,neutral
1698dbc236,neutral
a8aa416961,neutral
6a3ade71bb,neutral
189ca81ed4,neutral
ae02c0e0b1,neutral
c6bf7c5635,neutral
36e3e0d87b,neutral
71fa625813,neutral
864eadcbd9,neutral
04ff36b879,neutral
59aa18c798,neutral
981fab8e92,neutral
ae617bacb1,neutral
770c8cb541,neutral
8edef35157,neutral
6410d31bbe,neutral
42385b0ddf,neutral
0207c41847,neutral
bf9927af4c,neutral
0b9683bd22,neutral
d7d4f4e897,neutral
71d78dd6c4,neutral
76564a9a45,neutral
626d6a1d79,neutral
f7f69165f0,neutral
2785cfe292,neutral
32354992ca,neutral
646c6efbdd,neutral
322d0c3ddd,neutral
3289b3a9a5,neutral
395a5c0c9b,neutral
0d5675cb85,neutral
b26deb5da5,neutral
5aa5003df5,neutral
bb6bbbc15b,neutral
4f43821b72,neutral
3c3b471263,neutral
8e7d8d2a14,neutral
e721757713,neutral
cfa79ad5e9,neutral
e4906c30ba,neutral
0addccf1b5,neutral
9ac119f2d2,neutral
36e5ad4719,neutral
1cc39a6797,neutral
9bfbb2c299,neutral
60c30e4bd8,neutral
86f51a6e6f,neutral
646a2866e0,neutral
b32f724cc9,neutral
4fe8d469b8,neutral
df8b0a5876,neutral
603641a514,neutral
d9c836bb8b,neutral
14cdd8f66e,neutral
f30f137d20,neutral
ead9e24947,neutral
b56024023c,neutral
876ba674c9,neutral
3adfb85ae8,neutral
8074eded04,neutral
e4cb8a6252,neutral
adeb98adaf,neutral
54111024e5,neutral
33f1ac2021,neutral
13826b6ec5,neutral
641c23fb92,neutral
ab2ff47163,neutral
091279a25f,neutral
6972e131a2,neutral
1f071b53cd,neutral
75868c64e0,neutral
add1c95bee,neutral
4c8d61cfd0,neutral
13db91abcb,neutral
43b42b08ef,neutral
5b25dc3a8d,neutral
f5c4c8ef81,neutral
a4bb6136b2,neutral
a0235f0820,neutral
82a14209a7,neutral
bfec13895e,neutral
c0b0c01f67,neutral
e6d9698c42,neutral
2f7e6b1574,neutral
ae5d6085dc,neutral
2b6017f8f5,neutral
1ecb8b0f6a,neutral
8d310ad3e7,neutral
6f6f3a42d2,neutral
37d1afaad1,neutral
7535337013,neutral
a550cb0ff9,neutral
0c61d2393f,neutral
f6b46665e7,neutral
0b09f12a98,neutral
8af8378d17,neutral
d64016978b,neutral
16fab9f95b,neutral
fac8f5cc3f,neutral
993ed46c7e,neutral
082eeaecce,neutral
84419da5cd,neutral
d1656f1b8a,neutral
5135d17898,neutral
c05ea7e99d,neutral
8fc93f5936,neutral
0a19903154,neutral
6f61c948ea,neutral
0fb72945f7,neutral
510166e996,neutral
7624520ec2,neutral
4efc7222ad,neutral
ba442319a3,neutral
b3157ffa60,neutral
168e8f6bc0,neutral
0ff1b75e96,neutral
dbc02fbb6f,neutral
cdeebe5d5e,neutral
987d444425,neutral
dc211ab61f,neutral
9262efebd5,neutral
03c0a20b7a,neutral
43af9e6c2b,neutral
b0d49051f5,neutral
3ac5c17dda,neutral
b5454503fc,neutral
3a58fe626c,neutral
946f23739a,neutral
efeaa7155e,neutral
32aa43f89f,neutral
82831e923c,neutral
0de1f57073,neutral
67beae3c7f,neutral
9d2cffd953,neutral
8aaa611acc,neutral
b41b91a95a,neutral
2416dbd0dd,neutral
039547e4e8,neutral
dbe1d16b29,neutral
01b880087d,neutral
10b2a14840,neutral
95ab9c3364,neutral
8a79072ca2,neutral
05aa067b65,neutral
8ea600eb9f,neutral
f3ee466f12,neutral
82d5014d1c,neutral
89b7714860,neutral
878506caf2,neutral
af3ef576ab,neutral
0f0206e14d,neutral
122f0261dc,neutral
d7922ee591,neutral
1de4055802,neutral
cfdbb7f29e,neutral
b087af5ae9,neutral
ef2ccb6b14,neutral
ac0b987e8a,neutral
81a3ade0a2,neutral
153329eb1c,neutral
65a93189f7,neutral
b876789255,neutral
e5b8fcfea8,neutral
6c433d002f,neutral
9cc5a9f2c1,neutral
f393e46a24,neutral
c54fafc423,neutral
9c424dc32f,neutral
ba1cac8f6b,neutral
d9b5dafc96,neutral
b95bcbc183,neutral
6c92531480,neutral
fd4e4be626,neutral
894e188d01,neutral
d35ae85ac0,neutral
8ef82a4c11,neutral
444edfce2d,neutral
0523856194,neutral
9b6be98399,neutral
6b4f5aced4,neutral
cac8586e77,neutral
11084dac09,neutral
db66864b40,neutral
1377ef2ae4,neutral
242766da2a,neutral
7c161cca52,neutral
ac164fffd5,neutral
10f3ccaa11,neutral
df34c5a6a5,neutral
0b9cd4686c,neutral
fda9fd304f,neutral
69640a2027,neutral
7ba102ebb3,neutral
97cc49b422,neutral
fe99f6e3a5,neutral
f75ecd3315,neutral
f660abe5e2,neutral
701f05eebd,neutral
16947b5a23,neutral
088c60f138,neutral
3bd1a4ef88,neutral
0d4aabd4b1,neutral
5f9b6eb560,neutral
a8a3b9384a,neutral
60863476b7,neutral
3050f6f5e0,neutral
a210e6f2d9,neutral
6ea3693282,neutral
d072014323,neutral
a8531ac45a,neutral
865244d92d,neutral
833944785c,neutral
4838a2c745,neutral
4d4c12fca4,neutral
aa3b4edd5e,neutral
41cff9bd12,neutral
93c1545823,neutral
c0e97b1036,neutral
c8a860ed0e,neutral
72ee4a3503,neutral
efa546635f,neutral
154f2174b3,neutral
1442cbc18f,neutral
5ab5ca184c,neutral
cc5639a1aa,neutral
6b9540d112,neutral
088ed77c3f,neutral
5b2d79e3e0,neutral
8f4cb287be,neutral
1c33228326,neutral
67372406de,neutral
0321cdf978,neutral
3eb177fced,neutral
bcec654c69,neutral
bb291cbf95,neutral
d40568560a,neutral
62acdd8ae8,neutral
5a18a30b55,neutral
263107d340,neutral
b0495c5087,neutral
8d73a2b693,neutral
c4ab478a7a,neutral
8dc02b52a7,neutral
0b4256443b,neutral
929ed1a04d,neutral
4738b2a583,neutral
7132ae3a58,neutral
fdac594a05,neutral
647f5934e4,neutral
5498e0a2fe,neutral
fd13a24d43,neutral
d8e2bf0d76,neutral
1d6aaa9f59,neutral
2d003b7d57,neutral
04988b9aa6,neutral
5d905b2eaf,neutral
b7ea6e1db5,neutral
06e1506ee8,neutral
a64b492f72,neutral
d38f977f51,neutral
a4574c0cab,neutral
515f4c5c4a,neutral
a3c4ed6c37,neutral
ff7734a983,neutral
00efeec9d3,neutral
8c39c60f4c,neutral
c7922d750d,neutral
99ebcb0229,neutral
2baed22b29,neutral
52f3132153,neutral
3a070ecda1,neutral
5dd285d847,neutral
04f60a9213,neutral
ef2800f3fc,neutral
7baccbb14f,neutral
50e701088d,neutral
c9ac4056b1,neutral
1c21fc2a7c,neutral
635fce8da9,neutral
c44a0beb42,neutral
5c9e1891fe,neutral
49a1e47abb,neutral
2d2b117213,neutral
456bb27d57,neutral
3f94e09817,neutral
361371d376,neutral
eef641b862,neutral
1d779830cc,neutral
ef4256f749,neutral
56cf13b2e5,neutral
0264755407,neutral
9cea7b2928,neutral
454829e8ff,neutral
ca5c407ca4,neutral
cae4719603,neutral
668e026593,neutral
2d4944b8ef,neutral
085f5b591e,neutral
d3a198f0b0,neutral
475c808b17,neutral
7f1d2525ba,neutral
5f62fdce13,neutral
64794cb0a9,neutral
1f1e19b223,neutral
4644f380ec,neutral
cdd73f9bf4,neutral
5d1b0c48eb,neutral
4e2794c404,neutral
1b593b19e4,neutral
acd7baeab3,neutral
9b67b05a3e,neutral
ea59c43f43,neutral
a53ad84961,neutral
ea91e5a7ab,neutral
5c99b0eff9,neutral
2df6515c88,neutral
4062b0503f,neutral
f7f8ea9724,neutral
48d8087f95,neutral
04529e9444,neutral
e41ae07da9,neutral
84f6b89fd7,neutral
e0344c471a,neutral
412296c6c4,neutral
9453252016,neutral
aa97eca66f,neutral
a8a46f19de,neutral
b348304015,neutral
4f6b25d5af,neutral
73fb731c75,neutral
c775329507,neutral
a9e033d39c,neutral
7591c0b0b9,neutral
90ea5339ff,neutral
1c22e71e87,neutral
5c50f92c28,neutral
f11836c030,neutral
48037aa2e7,neutral
6c994185ed,neutral
cabdea54e4,neutral
1eee3222a9,neutral
abc7df8d02,neutral
fc0e7ea470,neutral
6d694ff7c1,neutral
9e9a89a2d7,neutral
7105615335,neutral
65be71e57b,neutral
8401d0072a,neutral
47dae4cfaf,neutral
76edbb1539,neutral
af7b184860,neutral
aa8020f349,neutral
b8c8fa0332,neutral
d43394a352,neutral
38184ee5fe,neutral
713d1fbf1e,neutral
6d2cc126e0,neutral
28d757d511,neutral
b768042646,neutral
4052e72ea7,neutral
5386764f06,neutral
775fbb2863,neutral
04100a8743,neutral
ec3201c4b0,neutral
79764a87b3,neutral
dfeabfe450,neutral
f82c9ce2b7,neutral
3e61dc8b4e,neutral
c4c305babd,neutral
2a806d99bc,neutral
6dd75a5d42,neutral
db7dfbc482,neutral
a5d6a317fe,neutral
f3d710af24,neutral
957efc19e8,neutral
1f4e30c204,neutral
09c18060c4,neutral
f8b1806535,neutral
99e110f2b5,neutral
0a61cbf4b5,neutral
9c2c176eaf,neutral
a2b5bb22ad,neutral
9dae588aa3,neutral
de2af3c3a5,neutral
df123e0ba0,neutral
6f3818a39e,neutral
7a613ba81b,neutral
86328e1b5f,neutral
5e5c116bf5,neutral
8e1182a1ee,neutral
31f8b8db41,neutral
23b8ac0826,neutral
978068a4d7,neutral
4d5bbfeddc,neutral
08afec628c,neutral
72edbb4f6d,neutral
dc6849db5b,neutral
257b022af1,neutral
3b1c7ecca2,neutral
ab1368e993,neutral
cb3ca1167f,neutral
3696933f3b,neutral
89a112a6e7,neutral
54477f9f5c,neutral
d772d3838a,neutral
2b0824d835,neutral
258c3b7c48,neutral
ef2ab041f3,neutral
3d309d0f6c,neutral
bd3539892b,neutral
df54c36011,neutral
80a0a9f2aa,neutral
94cf8218d6,neutral
05e15c27ed,neutral
802111a3ac,neutral
84ca20505a,neutral
60c947090b,neutral
8e6ba09a14,neutral
971c1e314b,neutral
dc81e11270,neutral
6bba94d225,neutral
48a317e32c,neutral
32480c3c45,neutral
36a9ea2842,neutral
7bfc1b7338,neutral
be98303d36,neutral
4b9b01895c,neutral
e4e22625b0,neutral
dd8e956c58,neutral
bb4ba81fc9,neutral
fcfb36a95c,neutral
a61b26ff39,neutral
9784b9c375,neutral
d3d29d9f32,neutral
f7637933f3,neutral
ee109b3e82,neutral
7d0ba46dc7,neutral
ade7b64fe3,neutral
662815867d,neutral
31018248ce,neutral
c64c289b4c,neutral
b5a9c83566,neutral
c179a2d3ba,neutral
c7e8e03aaf,neutral
3dc5deb4d3,neutral
27ee482d09,neutral
9849f2c929,neutral
61fc9acca6,neutral
994e152e33,neutral
8d3f53c756,neutral
86fb8984c4,neutral
51b8bfea73,neutral
0cf50d7da6,neutral
90c3226ac6,neutral
aa0b50384c,neutral
833bcfd021,neutral
822a6a42da,neutral
6afcfa170e,neutral
90671d19b8,neutral
5328c72bfd,neutral
e8d6813bab,neutral
7c9c154e93,neutral
e0bd0744d5,neutral
545e12475f,neutral
5f1c68b046,neutral
8bc96643a2,neutral
e87dd492ea,neutral
ecc496d1fb,neutral
fdcdaf7a46,neutral
4354203b21,neutral
eb1fc39ded,neutral
ba62103b3e,neutral
08b256927c,neutral
69fb230b38,neutral
b2fdecdc85,neutral
336ca3dbe8,neutral
e522456bac,neutral
b6bf74a5c8,neutral
0293e55c94,neutral
f340792b01,neutral
90ad01d223,neutral
db544f7400,neutral
12b05ce33b,neutral
8211642cea,neutral
1a674ca5ab,neutral
fbc0f03d51,neutral
21c2d1c2b5,neutral
e8abb0d477,neutral
5d43f2c9d8,neutral
210b5fd002,neutral
b11272b594,neutral
8304982d5d,neutral
